((7, 42), (0.04877113773895957, 9033))
((27, 90), (0.1905124404420577, 161))
((107, 126), (0.25842826772494837, 8340))
((34, 89), (0.0356716219052324, 8093))
((50, 137), (0.15344569496616897, 7160))
((82, 85), (0.22628738064751247, 4373))
((40, 127), (0.09303945780788704, 6252))
((17, 128), (0.15460333174023502, 10262))
((113, 148), (0.15138291065597553, 6645))
((38, 77), (0.09766487782379038, 5243))
((39, 146), (0.19816381177996964, 4168))
((74, 101), (0.3704828422115934, 3980))
((29, 148), (0.22119355494670798, 9279))
((41, 137), (0.18497688581963467, 4818))
((65, 101), (0.14599722027707196, 4143))
((59, 95), (0.21334228303690378, 5105))
((8, 142), (0.11888076524089468, 9057))
((60, 130), (0.08801438718410107, 4705))
((56, 114), (0.1374531519688214, 10893))
((28, 86), (0.1838796843646458, 5222))
((116, 150), (0.43355553302893424, 7))
((55, 123), (0.10250265108812441, 3789))
((108, 114), (0.21936689726921121, 13604))
((63, 67), (0.076445632707773, 4849))
((25, 53), (0.17694475052708095, 7410))
((46, 120), (0.12931251605237562, 6596))
((54, 144), (0.16307188969445183, 7384))
((45, 133), (0.1821964569193185, 5143))
((16, 66), (0.11624744998804376, 16013))
((17, 45), (0.07061260918802362, 7170))
((104, 130), (0.09028033974623405, 8399))
((97, 121), (0.15142808900358595, 8188))
((117, 149), (0.23198438089235432, 8680))
((69, 121), (0.2526559318563468, 9410))
((51, 119), (-0.07740418394463144, 92))
((89, 137), (0.11207418204051531, 7338))
((29, 57), (0.029965742203051142, 4291))
((103, 111), (0.1117378649049472, 5126))
((42, 140), (0.048727004482175026, 4464))
((20, 82), (0.13938891391625396, 168))
((19, 59), (0.06352516940646763, 5992))
((67, 127), (0.029781162355158115, 5122))
((26, 148), (0.20053374248059652, 6846))
((122, 128), (0.25173196835064165, 6296))
((129, 133), (0.1437653033926835, 7616))
((52, 86), (0.20570441594001468, 121))
((57, 85), (0.22491673166985285, 3884))
((81, 145), (0.2658580745456759, 6644))
((24, 90), (0.20597892051380196, 3625))
((8, 42), (0.025443957996120106, 9033))
((104, 126), (0.33245774995364574, 12016))
((26, 48), (0.24275948776817813, 6123))
((8, 70), (0.04738383068800832, 7848))
((40, 66), (0.213960924819705, 5963))
((60, 126), (0.07519891280172565, 5426))
((23, 147), (0.1453108482156221, 5425))
((111, 119), (0.24046967935836927, 11320))
((48, 150), (0.194567468189312, 8955))
((127, 147), (0.14926345208749386, 8100))
((38, 96), (0.25410302935114754, 6240))
((134, 148), (0.3069950613928126, 9937))
((48, 106), (0.23305500775045565, 9567))
((75, 87), (0.18874207586408406, 4300))
((22, 92), (0.1317261997489466, 5815))
((44, 78), (0.1295690913014988, 3956))
((30, 72), (0.15796088935752248, 4988))
((21, 61), (0.039758191732714665, 211))
((109, 141), (0.10303240285799134, 3537))
((77, 81), (0.17792496296083918, 5073))
((108, 142), (0.26663569329153763, 7118))
((27, 63), (0.15711972817806022, 162))
((62, 96), (0.22739813138693085, 8403))
((26, 92), (0.2031394603030909, 6297))
((15, 31), (0.16731109985470216, 230))
((106, 120), (0.17289791417969363, 9156))
((13, 37), (0.07449785710693288, 6265))
((43, 111), (0.14788777806560133, 90))
((49, 77), (0.1728687151919063, 5931))
((31, 135), (0.566728064428998, 9))
((105, 129), (0.2844258509929032, 15567))
((18, 68), (0.12429789949682953, 15630))
((59, 135), (0.1418699541404999, 5040))
((71, 115), (0.16379892612944463, 4135))
((74, 128), (0.18397370781295466, 3822))
((136, 146), (0.25592653464533244, 3974))
((16, 46), (0.09146624490959174, 9620))
((75, 143), (0.195758446406081, 4408))
((53, 113), (0.12972819921685771, 7886))
((31, 35), (0.15497098453870062, 230))
((23, 55), (0.18548329636204475, 4788))
((22, 48), (0.15420040823262138, 5997))
((79, 107), (0.13921401576820572, 4553))
((5, 13), (0.14561710941072167, 623))
((30, 128), (0.27592313016541403, 4471))
((126, 148), (0.26499845087281926, 10156))
((32, 114), (0.2749943980379734, 18692))
((61, 89), (-0.023434518820436633, 222))
((93, 133), (0.20182759823863797, 6850))
((24, 54), (0.034508547810221724, 4001))
((54, 88), (0.2019906128919829, 7164))
((20, 62), (0.013488006359079409, 309))
((34, 116), (-0.13819661712820905, 98))
((45, 105), (0.16092133920670437, 6480))
((58, 116), (-0.1925318658067282, 79))
((30, 36), (0.1238728151348495, 4856))
((36, 110), (0.16258556742397715, 8168))
((41, 101), (0.27300504026874695, 3995))
((50, 108), (0.29296991198978384, 10020))
((73, 93), (0.10677384134796741, 150))
((28, 58), (0.13654855341122574, 3807))
((123, 143), (0.06820517855310969, 4207))
((90, 140), (0.1928172010008309, 4078))
((42, 68), (0.1252361847373375, 7326))
((18, 140), (0.013941405587930314, 5510))
((18, 40), (0.05513633230686901, 7031))
((56, 142), (0.2587506644451477, 5831))
((82, 148), (0.1187534610084605, 6082))
((58, 87), (0.1596314032796072, 3830))
((42, 103), (0.11949834034103811, 4836))
((94, 95), (0.18457132957419123, 5985))
((38, 67), (0.18928349974853845, 4545))
((33, 126), (0.04703318155695172, 4181))
((102, 119), (0.11563396890690758, 6264))
((62, 139), (0.1426772334178487, 8001))
((29, 146), (0.03467564173938569, 4242))
((112, 137), (0.24874610939220346, 6667))
((93, 126), (0.24129278537667204, 9950))
((46, 147), (0.10961329378054085, 6047))
((37, 98), (0.17159433390110979, 4347))
((84, 113), (0.19479146325073918, 5349))
((54, 123), (0.025827471142113485, 4549))
((64, 93), (0.02950599889020855, 4497))
((19, 24), (0.060268831589670564, 4585))
((56, 81), (0.2528625812520032, 6936))
((46, 91), (0.09600569262848087, 6308))
((50, 79), (0.03184562756323402, 4556))
((86, 127), (0.0037568960591112983, 6170))
((16, 97), (0.1345663304582353, 14337))
((62, 67), (0.020483896795545426, 5107))
((98, 99), (0.19758583995481688, 5224))
((17, 78), (0.13136315578345598, 9115))
((60, 93), (0.07047127028975192, 5125))
((97, 130), (0.09255137539971693, 7654))
((102, 147), (0.2048350838979769, 5794))
((24, 121), (0.07313281085803235, 3943))
((96, 101), (0.08687117759942163, 4166))
((7, 64), (0.11415677203429839, 4957))
((39, 140), (0.09169329901874032, 4539))
((113, 138), (0.11163849065182554, 6792))
((47, 148), (0.27969798668308754, 9728))
((70, 79), (0.24741303031169984, 4323))
((110, 139), (0.18095305102568274, 6816))
((15, 88), (0.10903388851611588, 9385))
((21, 30), (0.25059508026146626, 4719))
((21, 122), (0.17275408382953994, 5982))
((34, 87), (0.18890184587406633, 6023))
((61, 150), (-0.545938823901476, 11))
((35, 128), (0.21640886149283503, 9404))
((28, 145), (0.24606149971707267, 6839))
((44, 109), (0.14366312897021888, 3942))
((5, 130), (0.09546102290775574, 175))
((121, 146), (0.06991450544021306, 4250))
((40, 97), (0.1340458588478427, 5948))
((59, 60), (0.20987164145540343, 4654))
((107, 112), (0.2428397488578778, 7269))
((105, 122), (0.20980682539929987, 8304))
((74, 99), (0.19198917783005967, 4069))
((50, 135), (0.15820976762981356, 8425))
((82, 83), (0.2184878266655858, 5249))
((95, 128), (0.18477166462013087, 5550))
((17, 134), (0.12651209634743774, 15786))
((35, 100), (-0.0233792248385264, 161))
((89, 114), (0.31901561198762746, 20506))
((26, 127), (0.22773202966867048, 7478))
((78, 87), (0.24722024154058003, 6198))
((88, 149), (0.2301464076210789, 6432))
((39, 104), (0.1879872004442563, 7453))
((7, 36), (0.13568045233893844, 16093))
((30, 107), (0.2104176585391011, 4861))
((66, 91), (0.18151586896984265, 7631))
((20, 29), (0.0008849449229424993, 331))
((38, 139), (0.12488732450384975, 5761))
((76, 105), (0.2994320232293283, 13059))
((110, 111), (0.2764740094844014, 7999))
((52, 117), (0.13579914383122094, 91))
((141, 146), (0.25420295523316594, 3501))
((27, 92), (0.04757710487824386, 168))
((80, 85), (0.18338148469208346, 138))
((29, 90), (0.06710346329434763, 5364))
((18, 103), (0.1715591954721951, 5986))
((109, 118), (0.2702842320976254, 6661))
((28, 117), (0.21968478292863972, 7864))
((100, 121), (-0.025847533470883397, 95))
((19, 124), (0.0778444069653178, 4234))
((80, 141), (0.5884017412936933, 7))
((91, 120), (0.19151987791743924, 6157))
((13, 98), (0.16091081464486956, 8620))
((25, 86), (0.12959585948776617, 5105))
((5, 46), (0.022568245611907414, 171))
((98, 135), (0.16719986858015926, 5744))
((64, 133), (0.1395205508051995, 4074))
((32, 81), (0.1639926123996487, 7982))
((49, 130), (0.20031759687338735, 7657))
((65, 134), (0.2110830232214091, 7187))
((120, 145), (0.2884929022475456, 7525))
((23, 112), (0.16239098877100913, 5563))
((15, 60), (0.15163020749574155, 5970))
((16, 133), (0.11612653686128889, 9137))
((48, 73), (0.22469118605531127, 143))
((47, 112), (0.273464200133392, 8290))
((81, 106), (0.1105821652908357, 7433))
((95, 100), (0.011828727986461396, 138))
((36, 77), (0.07946805453804594, 5851))
((72, 101), (0.01551102163929429, 4423))
((31, 64), (0.14567578762684566, 140))
((5, 74), (0.08359842551260213, 171))
((7, 65), (0.1010100914025368, 10461))
((39, 141), (0.08427147702188477, 3570))
((48, 72), (0.2395625829655382, 8919))
((78, 86), (0.16213930714611108, 5225))
((110, 138), (0.16441006395563518, 8022))
((15, 89), (0.05891698000180446, 25996))
((47, 149), (0.24881178227376102, 8201))
((21, 31), (0.2031605606641661, 223))
((59, 61), (0.2155495211842079, 138))
((52, 116), (0.019745163872592023, 89))
((91, 121), (0.09692051267906333, 7284))
((7, 37), (0.12266757940020075, 6265))
((28, 144), (0.1515927249220183, 6066))
((44, 108), (0.06280276525865862, 4151))
((95, 101), (0.16871977484998615, 4161))
((34, 86), (0.08478964739136284, 5098))
((86, 126), (0.10001048349515526, 6091))
((35, 101), (-0.003647563480671763, 4565))
((30, 106), (0.12033326996719919, 4945))
((107, 113), (0.16863427247965754, 6232))
((64, 132), (0.08611710497709096, 4328))
((40, 96), (0.1780440704626093, 5688))
((47, 113), (0.15923449442550783, 7033))
((50, 134), (0.22580181408230499, 9829))
((38, 66), (0.16816364348050422, 6631))
((29, 147), (0.11828613622825855, 6984))
((17, 135), (0.08115876940530617, 10445))
((113, 139), (0.16320491135761153, 6320))
((95, 129), (0.09535999652020015, 6896))
((80, 84), (0.29038125787120467, 142))
((80, 140), (0.44696489852129606, 8))
((26, 126), (0.199189357458431, 6888))
((18, 102), (0.12065346858610625, 6956))
((74, 98), (0.23974915694432006, 3869))
((46, 90), (0.07339191773218522, 4945))
((39, 105), (0.147583471040114, 7411))
((58, 86), (0.21260899031068453, 3626))
((62, 66), (0.2284707601588408, 10138))
((88, 148), (0.211656151562821, 7279))
((102, 146), (0.20451256030994605, 4003))
((141, 147), (0.011306329050905707, 3635))
((37, 99), (0.1283175310697916, 4605))
((109, 119), (0.16116081014816092, 7725))
((27, 93), (0.11471440973661864, 248))
((5, 131), (0.23926631602976908, 16))
((28, 116), (0.25922779696191783, 102))
((100, 120), (-0.0640831495155193, 98))
((70, 78), (0.2865915801317535, 5969))
((19, 125), (0.09925311790431489, 10790))
((35, 129), (0.292039514542597, 14726))
((66, 90), (0.1406503536936427, 5354))
((98, 134), (0.23338866507284992, 6605))
((21, 123), (0.12830070557068332, 4164))
((5, 47), (0.05452502935546549, 175))
((49, 131), (0.08633510964830445, 5645))
((65, 135), (0.18606444988821175, 6533))
((17, 79), (0.07297779985697642, 4904))
((32, 80), (0.17910829523193172, 161))
((89, 115), (0.20120387284764743, 8395))
((16, 132), (0.0628205324120993, 16176))
((112, 136), (0.1356535855149357, 4963))
((97, 131), (0.11559219810606502, 5461))
((54, 122), (0.20559705304072876, 7864))
((31, 65), (0.3443001867123093, 218))
((81, 107), (0.14733670150824615, 6210))
((36, 76), (0.17684519150078204, 10091))
((72, 100), (0.010072807007198014, 160))
((62, 138), (0.1617523510035956, 10024))
((5, 75), (0.12162645774516487, 169))
((102, 118), (0.21865935584026744, 5988))
((19, 25), (0.1210490580873061, 8428))
((42, 102), (0.1541147673903831, 5404))
((20, 28), (0.0605869982463764, 171))
((13, 99), (0.036833849981133863, 7771))
((93, 127), (0.2245354827601629, 12309))
((76, 104), (0.2748267724610726, 11017))
((84, 112), (0.2081593976049348, 6047))
((46, 146), (0.12517124198626584, 4052))
((16, 96), (0.11263622447866851, 10140))
((64, 92), (0.061907527217964164, 4331))
((120, 144), (0.11198435823426486, 5993))
((56, 80), (0.24874021609333974, 147))
((50, 78), (0.17480802623223593, 7561))
((121, 147), (0.16160903645455632, 7391))
((25, 87), (0.1946596605644099, 6022))
((33, 127), (-0.010740950651224327, 4218))
((105, 123), (0.06779954783076175, 4417))
((23, 113), (0.19231839937567968, 5268))
((60, 92), (0.06444745157742114, 4997))
((24, 120), (0.10100237896151527, 3736))
((15, 61), (0.11910830723419415, 222))
((38, 138), (0.08267686571341093, 6553))
((96, 100), (0.030231021841243003, 136))
((29, 91), (0.12670415728704154, 8229))
((59, 126), (0.17302502071591586, 5471))
((36, 143), (0.18571151702010394, 9065))
((111, 150), (0.2512167533961151, 9838))
((52, 139), (0.19553005118489486, 7))
((43, 150), (-0.15048344336042618, 6))
((27, 122), (0.3046256429243329, 149))
((115, 134), (0.21153196535525887, 7322))
((63, 98), (0.17787768218054198, 6121))
((34, 57), (0.08201467906174117, 4001))
((82, 117), (0.1575112798056523, 6128))
((55, 62), (0.04907449379117372, 4991))
((32, 63), (0.2644418376612285, 11102))
((33, 144), (0.10716105639686466, 3976))
((37, 140), (0.11814676478422415, 3956))
((52, 55), (0.3466610582222774, 151))
((65, 68), (0.1822333289097822, 7129))
((15, 126), (0.07546340614358771, 16525))
((44, 147), (0.05231053712338587, 3974))
((103, 142), (0.18230141031211436, 4464))
((84, 143), (0.18529567796389995, 5850))
((88, 107), (0.25699375516049877, 7167))
((64, 123), (0.16261264817795304, 3710))
((21, 148), (0.1999250861114442, 7697))
((86, 89), (0.06868009828258666, 6439))
((79, 146), (0.34158753901370004, 3948))
((55, 90), (0.15201080122908184, 4226))
((29, 124), (0.007922505701521637, 3769))
((43, 78), (0.3145075041533065, 122))
((35, 66), (0.2838799397663385, 12679))
((20, 115), (0.2338597795007174, 174))
((13, 140), (0.07285667201464965, 5510))
((87, 98), (0.2895349298249611, 7306))
((92, 103), (0.20983079456751183, 5223))
((7, 102), (0.07392902116485407, 6956))
((51, 86), (0.1785259745030676, 113))
((47, 50), (0.168055345700271, 9597))
((19, 90), (0.11138013797903959, 6004))
((99, 130), (0.10666243706270669, 5430))
((83, 110), (0.22107593243635543, 5768))
((67, 94), (0.2771798178695337, 4972))
((146, 149), (0.20918251567834614, 4286))
((39, 78), (0.2770257685524011, 6056))
((75, 118), (0.1439872761819981, 4644))
((66, 125), (0.26455111844647483, 8127))
((106, 145), (0.18461163414983345, 9755))
((21, 92), (0.1704960172081425, 7030))
((44, 47), (0.05338328943606228, 4236))
((35, 38), (0.19759984027340918, 7659))
((57, 116), (0.03174820119762617, 83))
((78, 149), (0.3431655190338158, 5969))
((32, 147), (0.18173409212109054, 8387))
((112, 119), (0.17761215961455365, 9864))
((70, 105), (0.18133371212949634, 6929))
((61, 120), (-0.019008788195704694, 124))
((39, 42), (0.34526011289011316, 7224))
((7, 130), (0.0572920860810601, 10984))
((47, 86), (0.150006744736418, 5866))
((119, 138), (0.17400036624370935, 11616))
((31, 102), (0.21799795140516479, 142))
((22, 125), (0.25906540064196404, 5415))
((38, 45), (0.22787677947092244, 5699))
((94, 121), (0.08842088990996705, 6356))
((100, 135), (-0.2659145894593109, 8))
((49, 108), (0.25576876281969313, 10058))
((46, 53), (0.1774103029012703, 8033))
((5, 108), (0.052105971871133444, 175))
((78, 113), (0.2046600703774654, 5599))
((69, 88), (0.21945830056687907, 7732))
((70, 141), (0.09861068009008045, 3513))
((90, 109), (0.1948845566314119, 4893))
((85, 140), (0.17923239103381577, 3935))
((84, 87), (0.19103314500973045, 5518))
((53, 80), (0.10810726153532824, 158))
((131, 146), (0.21186416951406908, 3940))
((27, 30), (0.06536713841417703, 158))
((33, 88), (0.1464316427380455, 4115))
((17, 104), (0.16674922475296494, 19793))
((85, 104), (0.043767558491863555, 4628))
((76, 79), (0.1389623515905399, 4479))
((128, 139), (0.16849685235972575, 6513))
((67, 134), (0.07361300747825732, 4757))
((8, 103), (0.08897113140883826, 5986))
((80, 115), (0.2254212063404963, 101))
((13, 68), (0.08024013290859666, 15630))
((41, 68), (0.02569086618657723, 5421))
((23, 86), (0.2584910124279471, 5553))
((37, 68), (0.04021204775481002, 5320))
((71, 82), (0.22674901517593163, 4380))
((51, 142), (-0.0873774208877512, 8))
((73, 124), (-0.0054426997420370035, 88))
((71, 138), (0.08277400933432225, 4374))
((33, 60), (0.2659283263839162, 4092))
((54, 57), (0.01506601677821007, 4343))
((118, 141), (0.05287293510770086, 3611))
((25, 112), (0.11164039743720773, 6187))
((77, 112), (0.17177119627751297, 5722))
((45, 72), (0.20420033339203525, 6418))
((55, 130), (0.10193674029650443, 4738))
((77, 148), (0.1407182858463047, 5863))
((68, 103), (0.09376463326037301, 5209))
((38, 136), (0.1870885556108711, 4524))
((50, 132), (0.315723904806597, 10156))
((141, 145), (0.09572915783253123, 3619))
((70, 76), (0.22513530428846365, 6448))
((5, 129), (0.24000034312563895, 175))
((109, 117), (0.22701511278982958, 7642))
((62, 64), (0.005849037619651337, 4439))
((28, 118), (0.20144675646111276, 6814))
((110, 136), (0.20410320888741013, 4874))
((100, 122), (0.21989568305147694, 92))
((13, 97), (0.05706071735626653, 14337))
((49, 129), (0.27390137025418654, 10788))
((19, 127), (0.15007535169639669, 20387))
((91, 123), (0.10379363071444563, 4522))
((64, 134), (0.0534487199215864, 4285))
((66, 88), (0.24034790527598032, 7508))
((84, 114), (0.12999056335202402, 6902))
((98, 132), (0.2980515782446578, 7455))
((120, 146), (0.22003500838014883, 4151))
((54, 120), (0.1688689292739974, 7806))
((46, 88), (0.15263667387463903, 5965))
((65, 133), (0.18091375413596436, 5874))
((81, 105), (0.1918141446929893, 8085))
((36, 78), (0.15834682414468823, 6992))
((16, 134), (0.1334763455438655, 15786))
((72, 102), (0.10439014219588297, 6340))
((40, 98), (0.22745975708862493, 4976))
((29, 145), (0.16092823223271663, 7492))
((5, 45), (0.04240670893375161, 172))
((42, 100), (0.22882419438453402, 152))
((29, 89), (0.1891581575204447, 12243))
((47, 115), (0.2161131806791164, 7167))
((121, 145), (0.18510267880764938, 7781))
((62, 136), (0.04429897371800179, 5099))
((105, 121), (0.25033636113204283, 9793))
((102, 116), (0.03911747348607629, 100))
((46, 144), (0.1684555729225855, 7086))
((59, 63), (0.2111522564390261, 5288))
((5, 73), (0.10929214189043435, 167))
((37, 97), (0.09595167818188641, 5436))
((93, 125), (0.2485741072582963, 7641))
((76, 106), (0.22876016628770704, 12060))
((56, 82), (0.14323012288764522, 6188))
((25, 85), (0.24103079685224968, 4410))
((19, 27), (0.005532791951534122, 368))
((61, 149), (0.2499522397680865, 9))
((16, 98), (0.06702709061154695, 8620))
((23, 115), (0.09879420315125008, 4888))
((50, 76), (0.1811865162602581, 9969))
((60, 94), (0.29486400235155796, 5007))
((32, 82), (0.11810838535520803, 6778))
((80, 142), (0.36042914807877063, 8))
((33, 125), (0.13209057250295939, 3876))
((97, 129), (0.21688656834069006, 10206))
((112, 138), (0.14364292084070573, 8528))
((80, 86), (0.045761964447479736, 132))
((24, 122), (0.14730022907149565, 3798))
((20, 30), (0.22244335544397723, 169))
((96, 102), (0.21939661732956936, 6072))
((113, 137), (0.2260990912616822, 5834))
((17, 77), (0.10183309319482076, 7197))
((7, 67), (0.09174045660602752, 5499))
((39, 143), (0.14870421413369006, 7026))
((52, 118), (0.012051488906519388, 94))
((86, 124), (0.1734897880182747, 3547))
((102, 144), (0.17235520925914138, 5189))
((95, 103), (0.24831339902079563, 5222))
((34, 84), (0.08499258866252532, 5090))
((21, 29), (0.27337134538481744, 7550))
((28, 146), (0.20142265607814086, 4236))
((44, 110), (0.08325292847953965, 4100))
((15, 91), (0.023404448365888716, 10826))
((15, 63), (0.09047806608591084, 13077))
((38, 64), (0.1920918218850276, 4466))
((74, 96), (0.102053117649911, 4056))
((31, 67), (0.16691062927267153, 132))
((27, 95), (0.17912860756883406, 168))
((107, 115), (0.23012572277648363, 6137))
((35, 131), (0.17140046698612135, 6032))
((95, 131), (0.15183227322323126, 4922))
((18, 100), (0.14798776598742971, 168))
((35, 103), (0.0869038843158641, 5374))
((26, 124), (0.14384433696438342, 3615))
((78, 84), (0.34274629260024725, 6166))
((17, 133), (0.11605952930123384, 9137))
((89, 113), (0.12322727497617326, 8214))
((39, 107), (0.18025594194637773, 6315))
((64, 94), (0.20379249462811547, 4495))
((30, 104), (0.15239153000853917, 4933))
((88, 150), (0.2076966844267756, 7501))
((21, 121), (0.28310576411984945, 7098))
((7, 39), (0.07357514871328749, 8817))
((58, 84), (0.1443407680549683, 3675))
((48, 74), (0.14462614372334145, 4021))
((19, 92), (0.10479774824322692, 10767))
((57, 122), (0.16964228729358982, 4074))
((51, 144), (-0.162968345129497, 7))
((146, 147), (0.1764014700241668, 4396))
((15, 120), (0.025087382966507137, 11133))
((66, 123), (0.06998190812668144, 4390))
((59, 112), (0.1783125088604092, 5284))
((27, 124), (0.09520455384199193, 149))
((61, 118), (0.0667036457701415, 129))
((25, 26), (0.30168580123922595, 5804))
((83, 112), (0.16773710431911157, 5891))
((31, 96), (0.06115437350901268, 154))
((107, 144), (0.16743357382293936, 6207))
((32, 149), (0.24333587047848532, 9533))
((40, 129), (0.16005319060426842, 5851))
((22, 115), (0.15428487105214572, 5460))
((49, 98), (0.24295122991122875, 6343))
((39, 72), (0.24652414018850832, 7505))
((119, 132), (0.27936123438857674, 11085))
((70, 131), (0.2222990278373794, 5003))
((32, 49), (0.28783367661549186, 12103))
((71, 76), (0.13029434778891213, 4599))
((46, 59), (0.16590054845995578, 4917))
((94, 127), (0.06634613959068626, 7386))
((103, 136), (0.3303077205788071, 4673))
((53, 94), (0.10728174176093239, 7399))
((21, 90), (0.1681700768587435, 5068))
((85, 118), (0.10970291606138632, 4555))
((36, 45), (0.1800039867291407, 6049))
((68, 97), (0.29604315122898367, 11036))
((34, 55), (0.19278600103101684, 4636))
((5, 106), (-0.03243459367201662, 175))
((70, 111), (0.22034622348268945, 6563))
((131, 148), (0.0945462574840616, 5551))
((35, 40), (0.13942166598196232, 6141))
((82, 115), (0.17869922312462044, 5372))
((54, 63), (0.2316862939334032, 9561))
((67, 136), (0.2565731896581708, 4108))
((45, 70), (0.20541960854029792, 5381))
((33, 94), (0.1397306969050088, 4084))
((128, 141), (0.12374019007682731, 3503))
((24, 25), (0.18305029882473156, 3989))
((71, 132), (0.07131822460263942, 4406))
((88, 109), (0.23594738783355132, 5817))
((33, 50), (0.06635694298207434, 4284))
((23, 80), (0.08649206223129952, 130))
((79, 84), (0.2610472539178128, 4536))
((77, 110), (0.22817163279992653, 5483))
((13, 66), (0.09821541032716848, 16013))
((86, 95), (0.2065803383891345, 5539))
((118, 131), (0.17694876176087992, 5434))
((41, 74), (0.2820827647227344, 3927))
((51, 52), (0.4874069215398861, 146))
((25, 118), (0.17311185277269167, 6468))
((29, 122), (0.16541612072707365, 7047))
((37, 46), (0.19730000201860654, 4890))
((69, 70), (0.17557342000982978, 6745))
((65, 90), (0.11637358885805198, 4893))
((85, 138), (0.14450159599124124, 4510))
((43, 136), (0.09989935894950286, 6))
((77, 146), (0.25455820708937266, 4343))
((63, 108), (0.2418551082922955, 9198))
((36, 137), (0.12192502976641778, 6665))
((124, 125), (0.08431816955920757, 3747))
((55, 56), (0.11458115656865055, 4816))
((17, 110), (0.11167263863803266, 10596))
((99, 132), (0.14277628480679458, 5926))
((115, 136), (0.23144740474990544, 4676))
((37, 138), (0.05501203462465608, 4928))
((51, 88), (0.00795636644591692, 130))
((52, 149), (-0.10484780814378904, 8))
((90, 107), (0.17436046174597647, 5347))
((43, 44), (0.1639839233732992, 153))
((21, 146), (0.18288989245080112, 4052))
((33, 150), (0.048347785910709956, 4123))
((73, 98), (0.26998592187980447, 134))
((64, 125), (0.09889862931107367, 4235))
((92, 97), (0.16857603219304307, 7665))
((47, 80), (0.20524799618931408, 143))
((8, 105), (0.115794914424671, 21822))
((111, 144), (0.20641648500427165, 7456))
((100, 129), (0.24433157657670793, 100))
((55, 84), (0.15124902064630535, 4407))
((44, 141), (0.3147638302413767, 3346))
((7, 96), (0.08075161278333565, 10140))
((80, 117), (0.2524835823199593, 96))
((43, 64), (0.2962061703751368, 115))
((35, 68), (0.25536253064410486, 12198))
((13, 138), (0.07161675419297905, 16825))
((87, 124), (0.1259603071660239, 3677))
((26, 31), (0.22174282740131165, 160))
((78, 119), (0.14392693574498092, 7920))
((37, 66), (0.14412843447330365, 5307))
((47, 60), (0.07971571853335103, 4995))
((132, 145), (0.2244927734672291, 8248))
((84, 137), (0.19838663185650862, 5567))
((20, 125), (0.09982642641727621, 173))
((76, 145), (0.3102042275546522, 10206))
((75, 104), (0.03225640345575245, 4648))
((52, 148), (0.7592513704712102, 8))
((88, 108), (0.22545130352994694, 7320))
((131, 149), (0.14320908148042125, 5360))
((35, 41), (0.07243824888588536, 5722))
((5, 107), (0.031496594823595334, 176))
((77, 111), (0.17549037325488173, 6077))
((85, 119), (0.10741712223910878, 4826))
((33, 95), (0.13793742327389305, 3976))
((67, 137), (0.20647034053928617, 4498))
((45, 71), (0.16081473549098554, 4213))
((128, 140), (0.12878701086163388, 4375))
((8, 104), (0.0751149928238024, 19793))
((80, 116), (0.2379580111249852, 97))
((7, 97), (0.07099372911355371, 14337))
((71, 133), (0.14974470398382542, 4108))
((87, 125), (0.33673161588091516, 8410))
((33, 51), (0.34085829602408146, 120))
((75, 105), (0.06518698701158579, 4626))
((59, 113), (0.23715654015870397, 4947))
((25, 119), (0.1482201194495981, 7056))
((103, 137), (0.23484988501008397, 5184))
((86, 94), (0.6080286682303254, 6061))
((51, 145), (-0.2644378858769203, 7))
((23, 81), (0.11907763076341961, 4932))
((61, 119), (0.05069060103096688, 127))
((85, 139), (0.24613835985290344, 4411))
((51, 53), (-0.06393072865805913, 146))
((36, 136), (0.09415028441368344, 5029))
((20, 124), (0.1456079510762183, 171))
((44, 140), (0.16424276548050348, 3650))
((63, 109), (0.23833737842804895, 7142))
((25, 27), (0.12611864806474915, 166))
((99, 133), (0.22108361937654925, 5100))
((35, 69), (0.2965492985628236, 14085))
((107, 145), (0.19084264344305626, 6961))
((55, 57), (0.23670480153605836, 3970))
((17, 111), (0.09337976081021822, 14348))
((46, 58), (0.11736211567855305, 3783))
((66, 150), (0.21205352278769007, 10790))
((82, 114), (0.11525321414310132, 6818))
((15, 121), (0.09099575097301692, 12934))
((51, 89), (-0.18667016789386334, 153))
((65, 91), (0.19577196058690233, 6613))
((43, 45), (0.21240637998317438, 130))
((21, 147), (0.14348786371174088, 6446))
((26, 30), (0.24233843255566592, 4531))
((118, 130), (0.19093135172186176, 7641))
((34, 54), (0.10464968744750032, 6840))
((54, 62), (0.24043363433375353, 10852))
((64, 124), (0.27617803044757905, 3420))
((37, 139), (0.1226525316174391, 4770))
((90, 106), (0.11013651560667058, 5500))
((92, 96), (0.25454631395758687, 7132))
((55, 85), (0.14229629186438425, 4045))
((47, 81), (0.15410305062157426, 6692))
((43, 65), (-0.020066088463714413, 135))
((29, 123), (0.0661232580822492, 4732))
((13, 139), (0.0826202822418645, 11344))
((78, 118), (0.21241292856656405, 6491))
((132, 144), (0.17630425453636675, 6695))
((36, 44), (0.10927353284349539, 4147))
((115, 137), (0.20609379804804923, 5802))
((76, 144), (0.22776159862709783, 7610))
((47, 61), (0.27058965169639304, 165))
((84, 136), (0.18316936169466563, 4453))
((39, 73), (0.20460603768617147, 135))
((19, 93), (0.1714065412891129, 14513))
((83, 113), (0.19818902850177414, 5505))
